t	F1	F2	F3	F4	F5	dF1	dF2	dF3	dF4	dF5
 1.45753424657534246577E+0001  2.69936798302607285444E+0002  2.69936798302607285444E+0002  2.69936798302607285444E+0002  2.01631978337417102784E+0002  1.91917048064336595206E+0002  7.32651946816239242105E-0005  7.32651946816239242105E-0005  7.32651946816239242105E-0005  7.32789070179644696762E-0005  7.31966558910413279265E-0005
 1.46027397260273972606E+0001  2.97820584088892202940E+0002  2.97820584088892202940E+0002  2.97820584088892202940E+0002  2.29860492069466515797E+0002  2.08308130921439914940E+0002  7.32713114535250234205E-0005  7.32713114535250234205E-0005  7.32713114535250234205E-0005  7.32850250736157348102E-0005  7.32027665580540087284E-0005
 1.46301369863013698627E+0001  3.25528475096355269569E+0002  3.25528475096355269569E+0002  3.25528475096355269569E+0002  2.57878171819170821072E+0002  2.24472882417505682912E+0002  7.32787591650001623093E-0005  7.32787591650001623093E-0005  7.32787591650001623093E-0005  7.32924743845099730978E-0005  7.32102064370657039475E-0005
 1.46575342465753424657E+0001  3.53204486210754198344E+0002  3.53204486210754198344E+0002  3.53204486210754198344E+0002  2.85901417562765497699E+0002  2.40451673483265684239E+0002  7.32771206096171867191E-0005  7.32771206096171867191E-0005  7.32771206096171867191E-0005  7.32908354089779348215E-0005  7.32085703558988021487E-0005
 1.46849315068493150686E+0001  2.06753607069213534396E+0001  2.06753607069213534396E+0001  2.06753607069213534396E+0001  3.14029053056417249534E+0002  2.55288437643733139987E+0002  7.32738805187364565346E-0005  7.32738805187364565346E-0005  7.32738805187364565346E-0005  7.32875945489834850141E-0005  7.32053344788833271673E-0005
 1.47123287671232876716E+0001  4.77444115350624056562E+0001  4.77444115350624056562E+0001  4.77444115350624056562E+0001  3.41834570741478912775E+0002  2.69298138990515172869E+0002  7.32606327665401462455E-0005  7.32606327665401462455E-0005  7.32606327665401462455E-0005  7.32743438730109413158E-0005  7.31921015268267345058E-0005
 1.47397260273972602737E+0001  7.46251118009347905249E+0001  7.46251118009347905249E+0001  7.46251118009347905249E+0001  9.32281026875332694166E+0000  2.83372388514559113842E+0002  7.32479563798047501650E-0005  7.32479563798047501650E-0005  7.32479563798047501650E-0005  7.32616646684579636488E-0005  7.31794395254784816462E-0005
 1.47671232876712328766E+0001  1.01261164772535597917E+0002  1.01261164772535597917E+0002  1.01261164772535597917E+0002  3.67692479562962315880E+0001  2.96493213231191279994E+0002  7.32334722027947807268E-0005  7.32334722027947807268E-0005  7.32334722027947807268E-0005  7.32471772436204880468E-0005  7.31649720975226270606E-0005
 1.47945205479452054796E+0001  1.27698276013418731696E+0002  1.27698276013418731696E+0002  1.27698276013418731696E+0002  6.42503166707579600400E+0001  3.08497266142777613357E+0002  7.32306220162759562429E-0005  7.32306220162759562429E-0005  7.32306220162759562429E-0005  7.32443263282503013437E-0005  7.31621261945649728085E-0005
 1.48219178082191780825E+0001  1.54251607620911787122E+0002  1.54251607620911787122E+0002  1.54251607620911787122E+0002  9.16961773890985138852E+0001  3.20945943130485151107E+0002  7.32300231975731025117E-0005  7.32300231975731025117E-0005  7.32300231975731025117E-0005  7.32437272706616764045E-0005  7.31615292193287350774E-0005
 1.48493150684931506846E+0001  1.80807046400671903294E+0002  1.80807046400671903294E+0002  1.80807046400671903294E+0002  1.18918396693050435725E+0002  3.34195221583341324112E+0002  7.32391467880052938778E-0005  7.32391467880052938778E-0005  7.32391467880052938778E-0005  7.32528527350282784444E-0005  7.31706441498209184442E-0005
 1.48767123287671232876E+0001  2.07278789024503479754E+0002  2.07278789024503479754E+0002  2.07278789024503479754E+0002  1.46057470487951771052E+0002  3.47407498787909882670E+0002  7.32477059909395873608E-0005  7.32477059909395873608E-0005  7.32477059909395873608E-0005  7.32614136525595424420E-0005  7.31791957070662115265E-0005
 1.49041095890410958905E+0001  2.33910135803656288350E+0002  2.33910135803656288350E+0002  2.33910135803656288350E+0002  1.73397564227376287951E+0002  5.57210974659659515594E-0001  7.32573460182884102698E-0005  7.32573460182884102698E-0005  7.32573460182884102698E-0005  7.32710556471388846546E-0005  7.31888267268957901801E-0005
 1.49315068493150684935E+0001  2.60534823256565289118E+0002  2.60534823256565289118E+0002  2.60534823256565289118E+0002  2.00529604207794383580E+0002  1.47898606488566389640E+0001  7.32623094446589642677E-0005  7.32623094446589642677E-0005  7.32623094446589642677E-0005  7.32760200566308079974E-0005  7.31937858433409349408E-0005
 1.49589041095890410956E+0001  2.87069718983802015883E+0002  2.87069718983802015883E+0002  2.87069718983802015883E+0002  2.27387418544960394018E+0002  2.98343296476138312538E+0001  7.32609908650323993440E-0005  7.32609908650323993440E-0005  7.32609908650323993440E-0005  7.32747010634858366595E-0005  7.31924700846802913167E-0005
 1.49863013698630136985E+0001  3.13743132851408215861E+0002  3.13743132851408215861E+0002  3.13743132851408215861E+0002  2.54487715100820321087E+0002  4.51153676030620752503E+0001  7.32547480379611905088E-0005  7.32547480379611905088E-0005  7.32547480379611905088E-0005  7.32684567470456798719E-0005  7.31862354601975475844E-0005
 1.50136986301369863015E+0001  3.40371263109143855602E+0002  3.40371263109143855602E+0002  3.40371263109143855602E+0002  2.81582183495327087186E+0002  6.13917051540463488656E+0001  7.32433051830092049929E-0005  7.32433051830092049929E-0005  7.32433051830092049929E-0005  7.32570113131364740082E-0005  7.31748059802705108005E-0005
 1.50410958904109589044E+0001  6.88440511579241618033E+0000  6.88440511579241618033E+0000  6.88440511579241618033E+0000  3.08332878840156884959E+0002  8.04591638929772054872E+0001  7.32337416681352538388E-0005  7.32337416681352538388E-0005  7.32337416681352538388E-0005  7.32474456404333870486E-0005  7.31652536717005643426E-0005
 1.50684931506849315065E+0001  3.35368654629514128390E+0001  3.35368654629514128390E+0001  3.35368654629514128390E+0001  3.35288082935694045805E+0002  1.14367663296881473665E+0002  7.32260093649588718470E-0005  7.32260093649588718470E-0005  7.32260093649588718470E-0005  7.32397115868356533526E-0005  7.31575304933425228214E-0005
 1.50958904109589041095E+0001  6.01228850711015667639E+0001  6.01228850711015667639E+0001  6.01228850711015667639E+0001  2.44576754801679443238E+0000  7.53413665874747167372E+0001  7.32304649976090793700E-0005  7.32304649976090793700E-0005  7.32304649976090793700E-0005  7.32441681276962343706E-0005  7.31619819728896166921E-0005
 1.51232876712328767124E+0001  8.66154204974714175269E+0001  8.66154204974714175269E+0001  8.66154204974714175269E+0001  2.94845649604058471071E+0001  1.08649581772781099881E+0002  7.32399571968480005675E-0005  7.32399571968480005675E-0005  7.32399571968480005675E-0005  7.32536623546089721778E-0005  7.31714643038744774950E-0005
 1.51506849315068493154E+0001  1.13372208439610859622E+0002  1.13372208439610859622E+0002  1.13372208439610859622E+0002  5.66724150445692918844E+0001  1.27897569008630378848E+0002  7.32552366611109774272E-0005  7.32552366611109774272E-0005  7.32552366611109774272E-0005  7.32689451273551747651E-0005  7.31867273953414346108E-0005
 1.51780821917808219175E+0001  1.40174880432751982826E+0002  1.40174880432751982826E+0002  1.40174880432751982826E+0002  8.39141219010407018591E+0001  1.44983499786831083730E+0002  7.32638918856116042589E-0005  7.32638918856116042589E-0005  7.32638918856116042589E-0005  7.32776021693117305936E-0005  7.31953739699803204753E-0005
 1.52054794520547945204E+0001  1.67102023075922354989E+0002  1.67102023075922354989E+0002  1.67102023075922354989E+0002  1.11393258990592786330E+0002  1.61050212509190057208E+0002  7.32724786001996095389E-0005  7.32724786001996095389E-0005  7.32724786001996095389E-0005  7.32861906867161627267E-0005  7.32039521068441596774E-0005
 1.52328767123287671234E+0001  1.94343314333059315233E+0002  1.94343314333059315233E+0002  1.94343314333059315233E+0002  1.39148947893383318486E+0002  1.77331867296040954218E+0002  7.32704354991561574737E-0005  7.32704354991561574737E-0005  7.32704354991561574737E-0005  7.32841470998243297416E-0005  7.32019116725450888710E-0005
 1.52602739726027397263E+0001  2.21654114655289837074E+0002  2.21654114655289837074E+0002  2.21654114655289837074E+0002  1.66788853022075070409E+0002  1.93775751004762272045E+0002  7.32656598466574029503E-0005  7.32656598466574029503E-0005  7.32656598466574029503E-0005  7.32793703213602564844E-0005  7.31971421471095374887E-0005
 1.52876712328767123284E+0001  2.48932533817133057316E+0002  2.48932533817133057316E+0002  2.48932533817133057316E+0002  1.94492161256067472866E+0002  2.09794535858909901235E+0002  7.32526477081319974572E-0005  7.32526477081319974572E-0005  7.32526477081319974572E-0005  7.32663552100795007369E-0005  7.31841456575865584561E-0005
 1.53150684931506849314E+0001  2.76345007699522136307E+0002  2.76345007699522136307E+0002  2.76345007699522136307E+0002  2.22386897543696144375E+0002  2.26038588588787902223E+0002  7.32477595734355081255E-0005  7.32477595734355081255E-0005  7.32477595734355081255E-0005  7.32614658829442964247E-0005  7.31792642348138915691E-0005
 1.53424657534246575343E+0001  3.03682149848672675363E+0002  3.03682149848672675363E+0002  3.03682149848672675363E+0002  2.49934030804508681686E+0002  2.42998896227997193908E+0002  7.32470725707645031115E-0005  7.32470725707645031115E-0005  7.32470725707645031115E-0005  7.32607786051954485088E-0005  7.31785793579287245408E-0005
 1.53698630136986301373E+0001  3.31011271384117378741E+0002  3.31011271384117378741E+0002  3.31011271384117378741E+0002  2.77307781376224594810E+0002  2.60425770105140768018E+0002  7.32547545793505416345E-0005  7.32547545793505416345E-0005  7.32547545793505416345E-0005  7.32684621539984115620E-0005  7.31862544901658156569E-0005
 1.53972602739726027394E+0001  3.58494347700042503252E+0002  3.58494347700042503252E+0002  3.58494347700042503252E+0002  3.04874051065990414738E+0002  2.77830231977848919445E+0002  7.32623751574260026520E-0005  7.32623751574260026520E-0005  7.32623751574260026520E-0005  7.32760842398992025713E-0005  7.31938684683991817216E-0005
 1.54246575342465753423E+0001  2.58902304277841839187E+0001  2.58902304277841839187E+0001  2.58902304277841839187E+0001  3.32341326067536819266E+0002  2.95053013471568075204E+0002  7.32717193112886548338E-0005  7.32717193112886548338E-0005  7.32717193112886548338E-0005  7.32854303147896610384E-0005  7.32032037367112302045E-0005
 1.54520547945205479453E+0001  5.32624669537537523585E+0001  5.32624669537537523585E+0001  5.32624669537537523585E+0001  3.59650649321509625372E+0002  3.12409718967036504039E+0002  7.32751637621214510155E-0005  7.32751637621214510155E-0005  7.32751637621214510155E-0005  7.32888754374427082550E-0005  7.32066453118382665702E-0005
 1.54794520547945205482E+0001  8.07478791109271584747E+0001  8.07478791109271584747E+0001  8.07478791109271584747E+0001  2.70126553834709840669E+0001  3.29843534277188812603E+0002  7.32744784510459312331E-0005  7.32744784510459312331E-0005  7.32744784510459312331E-0005  7.32881898678794228199E-0005  7.32059619459886679462E-0005
 1.55068493150684931503E+0001  1.08081261787920899081E+0002  1.08081261787920899081E+0002  1.08081261787920899081E+0002  5.44110910655070896015E+0001  3.46514692138268992627E+0002  7.32702144984387281121E-0005  7.32702144984387281121E-0005  7.32702144984387281121E-0005  7.32839248831690474615E-0005  7.32017037582800267681E-0005
 1.55342465753424657533E+0001  1.35360635690777100143E+0002  1.35360635690777100143E+0002  1.35360635690777100143E+0002  8.18131555782225790563E+0001  2.74423272873367179807E+0000  7.32605872602826361323E-0005  7.32605872602826361323E-0005  7.32605872602826361323E-0005  7.32742954991193869425E-0005  7.31920875084672684186E-0005
 1.55616438356164383562E+0001  1.62730871194142043670E+0002  1.62730871194142043670E+0002  1.62730871194142043670E+0002  1.09159572388436081111E+0002  1.93731328967035102192E+0001  7.32541512574115557283E-0005  7.32541512574115557283E-0005  7.32541512574115557283E-0005  7.32678580410065062559E-0005  7.31856590795010249075E-0005
 1.55890410958904109592E+0001  1.89999476576619603735E+0002  1.89999476576619603735E+0002  1.89999476576619603735E+0002  1.36628392504291989881E+0002  3.54896007037327892650E+0001  7.32467912187980532520E-0005  7.32467912187980532520E-0005  7.32467912187980532520E-0005  7.32604963347734753336E-0005  7.31783077406932052321E-0005
 1.56164383561643835613E+0001  2.17330551661880249606E+0002  2.17330551661880249606E+0002  2.17330551661880249606E+0002  1.64448322724597411362E+0002  5.08952484616232457143E+0001  7.32506039476115741697E-0005  7.32506039476115741697E-0005  7.32506039476115741697E-0005  7.32643098481340025302E-0005  7.31821168353146857278E-0005
 1.56438356164383561642E+0001  2.44834600586372348976E+0002  2.44834600586372348976E+0002  2.44834600586372348976E+0002  1.92398355135643261776E+0002  6.64264501990825306926E+0001  7.32546015576664061149E-0005  7.32546015576664061149E-0005  7.32546015576664061149E-0005  7.32683082895429852341E-0005  7.31861105387334013615E-0005
 1.56712328767123287672E+0001  2.72235172036880377633E+0002  2.72235172036880377633E+0002  2.72235172036880377633E+0002  2.20224408400139214023E+0002  8.19282264951576732828E+0001  7.32652175736661010034E-0005  7.32652175736661010034E-0005  7.32652175736661010034E-0005  7.32789265824667706855E-0005  7.31967154201621641783E-0005
 1.56986301369863013701E+0001  2.99580293501132903566E+0002  2.99580293501132903566E+0002  2.99580293501132903566E+0002  2.48149267741364708828E+0002  9.68878558016504413536E+0001  7.32691759578272850186E-0005  7.32691759578272850186E-0005  7.32691759578272850186E-0005  7.32828857461462717703E-0005  7.32006704171687260702E-0005
 1.57260273972602739722E+0001  3.26915098104071855240E+0002  3.26915098104071855240E+0002  3.26915098104071855240E+0002  2.76160169517186881799E+0002  1.11222588576720383444E+0002  7.32717371049641121627E-0005  7.32717371049641121627E-0005  7.32717371049641121627E-0005  7.32854473627158752918E-0005  7.32032297570768016533E-0005
 1.57534246575342465752E+0001  3.53966942986328129334E+0002  3.53966942986328129334E+0002  3.53966942986328129334E+0002  3.03890431699543216965E+0002  1.25203643784461401141E+0002  7.32677133020942340487E-0005  7.32677133020942340487E-0005  7.32677133020942340487E-0005  7.32814226160399765539E-0005  7.31992110626632770719E-0005
 1.57808219178082191781E+0001  2.09377596261716246995E+0001  2.09377596261716246995E+0001  2.09377596261716246995E+0001  3.31485062920153368854E+0002  1.39181290492224177577E+0002  7.32627387073533428006E-0005  7.32627387073533428006E-0005  7.32627387073533428006E-0005  7.32764467961586294322E-0005  7.31942434252432620453E-0005
 1.58082191780821917811E+0001  4.79696502216707944648E+0001  4.79696502216707944648E+0001  4.79696502216707944648E+0001  3.59246594775064874538E+0002  1.52807356312549248251E+0002  7.32514962498262265751E-0005  7.32514962498262265751E-0005  7.32514962498262265751E-0005  7.32652016882291356007E-0005  7.31830153899503422223E-0005
 1.58356164383561643831E+0001  7.48394412325972440761E+0001  7.48394412325972440761E+0001  7.48394412325972440761E+0001  2.68893669045758175982E+0001  1.66281013495783256254E+0002  7.32434526534539554697E-0005  7.32434526534539554697E-0005  7.32434526534539554697E-0005  7.32571561629161150493E-0005  7.31749824724359957257E-0005
 1.58630136986301369861E+0001  1.01716524969012631643E+0002  1.01716524969012631643E+0002  1.01716524969012631643E+0002  5.42875498759515022588E+0001  1.80669907888071783933E+0002  7.32372022389378732312E-0005  7.32372022389378732312E-0005  7.32372022389378732312E-0005  7.32509041968556737053E-0005  7.31687409355007550025E-0005
 1.58904109589041095891E+0001  1.28688920446504715608E+0002  1.28688920446504715608E+0002  1.28688920446504715608E+0002  8.16697378034170810082E+0001  1.95631682783188169866E+0002  7.32393583029042429760E-0005  7.32393583029042429760E-0005  7.32393583029042429760E-0005  7.32530605109038303114E-0005  7.31708970732273214916E-0005
 1.59178082191780821920E+0001  1.55542883334821923483E+0002  1.55542883334821923483E+0002  1.55542883334821923483E+0002  1.09010719681203073296E+0002  2.10233191612237139162E+0002  7.32450763042865831554E-0005  7.32450763042865831554E-0005  7.32450763042865831554E-0005  7.32587795495898580502E-0005  7.31766111559371314489E-0005
 1.59452054794520547941E+0001  1.82463980789141477598E+0002  1.82463980789141477598E+0002  1.82463980789141477598E+0002  1.36326776047083202056E+0002  2.25248205199593390644E+0002  7.32552420139458364915E-0005  7.32552420139458364915E-0005  7.32552420139458364915E-0005  7.32689473115626425299E-0005  7.31867676102870847266E-0005
 1.59726027397260273970E+0001  2.09498532884778454630E+0002  2.09498532884778454630E+0002  2.09498532884778454630E+0002  1.63623754003940546156E+0002  2.41080530646955384325E+0002  7.32651159132615103222E-0005  7.32651159132615103222E-0005  7.32651159132615103222E-0005  7.32788232346542764208E-0005  7.31966321870464862523E-0005
 1.60000000000000000000E+0001  2.36430178419220739822E+0002  2.36430178419220739822E+0002  2.36430178419220739822E+0002  1.90849343081840699815E+0002  2.56814909029351555236E+0002  7.32691617900310570417E-0005  7.32691617900310570417E-0005  7.32691617900310570417E-0005  7.32828698472817953255E-0005  7.32006752714006179282E-0005
 1.60273972602739726030E+0001  2.63425738558080203777E+0002  2.63425738558080203777E+0002  2.63425738558080203777E+0002  2.18240652673684729826E+0002  2.72713735041255094044E+0002  7.32699971643144446203E-0005  7.32699971643144446203E-0005  7.32699971643144446203E-0005  7.32837052777366144628E-0005  7.32015111224282016328E-0005
 1.60547945205479452059E+0001  2.90492781261660754560E+0002  2.90492781261660754560E+0002  2.90492781261660754560E+0002  2.45727292990165199674E+0002  2.89271166274165765414E+0002  7.32613379435793250453E-0005  7.32613379435793250453E-0005  7.32613379435793250453E-0005  7.32750441110532838272E-0005  7.31928619591074537715E-0005
 1.60821917808219178089E+0001  3.17368430994744235074E+0002  3.17368430994744235074E+0002  3.17368430994744235074E+0002  2.72966093791475731350E+0002  3.06878446901723677703E+0002  7.32499664618008524924E-0005  7.32499664618008524924E-0005  7.32499664618008524924E-0005  7.32636700783804399199E-0005  7.31815036360630709571E-0005
 1.61095890410958904118E+0001  3.44170184725814474219E+0002  3.44170184725814474219E+0002  3.44170184725814474219E+0002  3.00244274924915105079E+0002  3.26520885366675974820E+0002  7.32334290646485279153E-0005  7.32334290646485279153E-0005  7.32334290646485279153E-0005  7.32471289800616848910E-0005  7.31649852840242601101E-0005
 1.61369863013698630130E+0001  1.09042236864970596786E+0001  1.09042236864970596786E+0001  1.09042236864970596786E+0001  3.27602017687278255803E+0002  3.55345721791418874463E+0002  7.32278181313720462648E-0005  7.32278181313720462648E-0005  7.32278181313720462648E-0005  7.32415167706947832446E-0005  7.31593810368638081898E-0005
 1.61643835616438356160E+0001  3.73823593588975014272E+0001  3.73823593588975014272E+0001  3.73823593588975014272E+0001  3.54569420052106677288E+0002  2.65392546538436182146E+0002  7.32279428562116019832E-0005  7.32279428562116019832E-0005  7.32279428562116019832E-0005  7.32416414814721995826E-0005  7.31595060797166181098E-0005
 1.61917808219178082189E+0001  6.39434537970528001256E+0001  6.39434537970528001256E+0001  6.39434537970528001256E+0001  2.15539863516353834543E+0001  3.46630476864038482437E+0002  7.32414152149275831755E-0005  7.32414152149275831755E-0005  7.32414152149275831755E-0005  7.32551167218276140153E-0005  7.31729643908856838383E-0005
 1.62191780821917808219E+0001  9.06082584925709730028E+0001  9.06082584925709730028E+0001  9.06082584925709730028E+0001  4.87635485614683051592E+0001  9.04927397644270206916E+0000  7.32525064330244842342E-0005  7.32525064330244842342E-0005  7.32525064330244842342E-0005  7.32662102783641482263E-0005  7.31840444186065722543E-0005
 1.62465753424657534248E+0001  1.17253400518578302467E+0002  1.17253400518578302467E+0002  1.17253400518578302467E+0002  7.59153283148175696202E+0001  2.68207199765775630377E+0001  7.32647051805530061690E-0005  7.32647051805530061690E-0005  7.32647051805530061690E-0005  7.32784116167305242343E-0005  7.31962306522629496977E-0005
 1.62739726027397260278E+0001  1.44076727312309576398E+0002  1.44076727312309576398E+0002  1.44076727312309576398E+0002  1.03158285544745449737E+0002  4.35981757514818550545E+0001  7.32649556304740843077E-0005  7.32649556304740843077E-0005  7.32649556304740843077E-0005  7.32786620586251348407E-0005  7.31964815185754686813E-0005
 1.63013698630136986308E+0001  1.70928184855824888411E+0002  1.70928184855824888411E+0002  1.70928184855824888411E+0002  1.30354117242578478750E+0002  5.97919973227757709268E+0001  7.32623817746212293021E-0005  7.32623817746212293021E-0005  7.32623817746212293021E-0005  7.32760875220872279977E-0005  7.31939117770515633623E-0005
 1.63287671232876712337E+0001  1.97618621979507417957E+0002  1.97618621979507417957E+0002  1.97618621979507417957E+0002  1.57419993734403479285E+0002  7.56102324538722537078E+0001  7.32516242620803328892E-0005  7.32516242620803328892E-0005  7.32516242620803328892E-0005  7.32653275219987542235E-0005  7.31831675306184897837E-0005
 1.63561643835616438349E+0001  2.24415219413724750686E+0002  2.24415219413724750686E+0002  2.24415219413724750686E+0002  1.84585925541353260484E+0002  9.13718555189858869167E+0001  7.32426036913541680690E-0005  7.32426036913541680690E-0005  7.32426036913541680690E-0005  7.32563048922928720923E-0005  7.31741577889964346045E-0005
 1.63835616438356164379E+0001  2.51235117827934560916E+0002  2.51235117827934560916E+0002  2.51235117827934560916E+0002  2.11547121848069425154E+0002  1.07688867084235459136E+0002  7.32361015859310203148E-0005  7.32361015859310203148E-0005  7.32361015859310203148E-0005  7.32498012731004878506E-0005  7.31676638158481513031E-0005
 1.64109589041095890408E+0001  2.77936354562564941317E+0002  2.77936354562564941317E+0002  2.77936354562564941317E+0002  2.38354334548504513278E+0002  1.24123609212403367454E+0002  7.32365169404029129322E-0005  7.32365169404029129322E-0005  7.32365169404029129322E-0005  7.32502165956702680057E-0005  7.31680800651525876682E-0005
 1.64383561643835616438E+0001  3.04775429029115701718E+0002  3.04775429029115701718E+0002  3.04775429029115701718E+0002  2.65402228028290159856E+0002  1.40302037701771628003E+0002  7.32421013417082442331E-0005  7.32421013417082442331E-0005  7.32421013417082442331E-0005  7.32558021299976402360E-0005  7.31736593196393188738E-0005
 1.64657534246575342467E+0001  3.31646016358977651528E+0002  3.31646016358977651528E+0002  3.31646016358977651528E+0002  2.92387311089549767146E+0002  1.56509894352155338307E+0002  7.32505005607483108916E-0005  7.32505005607483108916E-0005  7.32505005607483108916E-0005  7.32642031495086579590E-0005  7.31820497386849000748E-0005
 1.64931506849315068497E+0001  3.58408292988447032851E+0002  3.58408292988447032851E+0002  3.58408292988447032851E+0002  3.19195112618698764589E+0002  1.72687010387350008439E+0002  7.32588471223299431156E-0005  7.32588471223299431156E-0005  7.32588471223299431156E-0005  7.32725515060874835656E-0005  7.31903874923357588173E-0005
 1.65205479452054794526E+0001  2.52977301682077687309E+0001  2.52977301682077687309E+0001  2.52977301682077687309E+0001  3.46252660001340603291E+0002  1.88549781679988410057E+0002  7.32635888194953712010E-0005  7.32635888194953712010E-0005  7.32635888194953712010E-0005  7.32772941976011887613E-0005  7.31951244653324279257E-0005
 1.65479452054794520556E+0001  5.21533409019639176245E+0001  5.21533409019639176245E+0001  5.21533409019639176245E+0001  1.33796763646372227604E+0001  2.03742196541223086273E+0002  7.32643009035882689442E-0005  7.32643009035882689442E-0005  7.32643009035882689442E-0005  7.32780064185456298397E-0005  7.31958359771881408163E-0005
 1.65753424657534246568E+0001  7.88932202615626685868E+0001  7.88932202615626685868E+0001  7.88932202615626685868E+0001  4.04276311819293161960E+0001  2.18675797917924509828E+0002  7.32595209173755222571E-0005  7.32595209173755222571E-0005  7.32595209173755222571E-0005  7.32732254112543770441E-0005  7.31910609589184089507E-0005
 1.66027397260273972598E+0001  1.05874024969494826186E+0002  1.05874024969494826186E+0002  1.05874024969494826186E+0002  6.77291468459737945329E+0001  2.34101793407615453232E+0002  7.32573115115359547768E-0005  7.32573115115359547768E-0005  7.32573115115359547768E-0005  7.32710155030876234793E-0005  7.31888541833878487226E-0005
 1.66301369863013698627E+0001  1.33023024552027689799E+0002  1.33023024552027689799E+0002  1.33023024552027689799E+0002  9.53505002818981815121E+0001  2.49222333749214658413E+0002  7.32499592679148163250E-0005  7.32499592679148163250E-0005  7.32499592679148163250E-0005  7.32636615928577478113E-0005  7.31815106382308891698E-0005
 1.66575342465753424657E+0001  1.60238031704234148100E+0002  1.60238031704234148100E+0002  1.60238031704234148100E+0002  1.23163395779435483383E+0002  2.64046052483769265129E+0002  7.32486910452543427551E-0005  7.32486910452543427551E-0005  7.32486910452543427551E-0005  7.32623930689084583932E-0005  7.31802440679252615613E-0005
 1.66849315068493150686E+0001  1.87733517478755942975E+0002  1.87733517478755942975E+0002  1.87733517478755942975E+0002  1.51147177093451268143E+0002  2.79538862733201028760E+0002  7.32487032911752636593E-0005  7.32487032911752636593E-0005  7.32487032911752636593E-0005  7.32624052805120808967E-0005  7.31802567072913506856E-0005
 1.67123287671232876716E+0001  2.15288816863256076875E+0002  2.15288816863256076875E+0002  2.15288816863256076875E+0002  1.79187201755886067356E+0002  2.95086062952446123941E+0002  7.32592246805920720624E-0005  7.32592246805920720624E-0005  7.32592246805920720624E-0005  7.32729288653772396230E-0005  7.31907677333681593047E-0005
 1.67397260273972602745E+0001  2.42803668507950994676E+0002  2.42803668507950994676E+0002  2.42803668507950994676E+0002  2.07349929303911128198E+0002  3.09951416466751357187E+0002  7.32662877588609607923E-0005  7.32662877588609607923E-0005  7.32662877588609607923E-0005  7.32799933633305544917E-0005  7.31978244507346255623E-0005
 1.67671232876712328775E+0001  2.70444015855319609715E+0002  2.70444015855319609715E+0002  2.70444015855319609715E+0002  2.35579114840274820589E+0002  3.24845243315036884796E+0002  7.32761994331468892425E-0005  7.32761994331468892425E-0005  7.32761994331468892425E-0005  7.32899070641927914577E-0005  7.32077268222563583259E-0005
 1.67945205479452054787E+0001  2.98022804593633249881E+0002  2.98022804593633249881E+0002  2.98022804593633249881E+0002  2.63634424499584667817E+0002  3.39993616046848169732E+0002  7.32785197283930440927E-0005  7.32785197283930440927E-0005  7.32785197283930440927E-0005  7.32922276905875919705E-0005  7.32100465154557312023E-0005
 1.68219178082191780817E+0001  3.25539564409002248613E+0002  3.25539564409002248613E+0002  3.25539564409002248613E+0002  2.91634362823939913972E+0002  3.55031548494757438733E+0002  7.32796319847837430813E-0005  7.32796319847837430813E-0005  7.32796319847837430813E-0005  7.32933399585817098591E-0005  7.32111601013216956165E-0005
 1.68493150684931506846E+0001  3.53160775267511095499E+0002  3.53160775267511095499E+0002  3.53160775267511095499E+0002  3.19729870150837069354E+0002  1.02592908015517068386E+0001  7.32737341689069762850E-0005  7.32737341689069762850E-0005  7.32737341689069762850E-0005  7.32874406002022255987E-0005  7.32052715222941357365E-0005
 1.68767123287671232876E+0001  2.06849778078687293586E+0001  2.06849778078687293586E+0001  2.06849778078687293586E+0001  3.47672778244900051448E+0002  2.58506224509706803733E+0001  7.32650011225190008596E-0005  7.32650011225190008596E-0005  7.32650011225190008596E-0005  7.32787054408013678856E-0005  7.31965502732937398156E-0005
 1.69041095890410958905E+0001  4.81123140957201471529E+0001  4.81123140957201471529E+0001  4.81123140957201471529E+0001  1.53559143083240819926E+0001  4.19217570437504577392E+0001  7.32560935632343688732E-0005  7.32560935632343688732E-0005  7.32560935632343688732E-0005  7.32697957159278154322E-0005  7.31876548618811933154E-0005
 1.69315068493150684935E+0001  7.56512680873527650974E+0001  7.56512680873527650974E+0001  7.56512680873527650974E+0001  4.31223287916960377406E+0001  5.82399791076329046147E+0001  7.32501987721391741056E-0005  7.32501987721391741056E-0005  7.32501987721391741056E-0005  7.32638993863627079540E-0005  7.31817692687798011524E-0005
 1.69589041095890410964E+0001  1.03104236396909228861E+0002  1.03104236396909228861E+0002  1.03104236396909228861E+0002  7.08963906101891678316E+0001  7.43373455986181247562E+0001  7.32496268887940047327E-0005  7.32496268887940047327E-0005  7.32496268887940047327E-0005  7.32633271969665783676E-0005  7.31812000019622151182E-0005
 1.69863013698630136994E+0001  1.30511839139549462030E+0002  1.30511839139549462030E+0002  1.30511839139549462030E+0002  9.85353952878344650015E+0001  9.07535610236366480086E+0001  7.32552072058648498003E-0005  7.32552072058648498003E-0005  7.32552072058648498003E-0005  7.32689086152755207143E-0005  7.31867755171017058777E-0005
 1.70136986301369863006E+0001  1.58086013519857527157E+0002  1.58086013519857527157E+0002  1.58086013519857527157E+0002  1.26290306338408067736E+0002  1.07363838580970290454E+0002  7.32667288995796908487E-0005  7.32667288995796908487E-0005  7.32667288995796908487E-0005  7.32804326963966739283E-0005  7.31982860474133609423E-0005
