t	F1	F2	F3	F4	F5	dF1	dF2	dF3	dF4	dF5
 1.34794520547945205482E+0001  1.57930685651631351352E+0001  1.57930685651631351352E+0001  1.57930685651631351352E+0001  2.94097723739419894234E+0002  3.98475652834412856981E+0001  7.34627348333051361043E-0005  7.34627348333051361043E-0005  7.34627348333051361043E-0005  7.34764495301856205496E-0005  7.33941680202476269038E-0005
 1.35068493150684931503E+0001  5.37101956024568776352E+0001  5.37101956024568776352E+0001  5.37101956024568776352E+0001  3.31431556142767320655E+0002  6.94741415283744474241E+0001  7.34675593608996564431E-0005  7.34675593608996564431E-0005  7.34675593608996564431E-0005  7.34812750409362263684E-0005  7.33989880560142670481E-0005
 1.35342465753424657533E+0001  9.16628658909075892114E+0001  9.16628658909075892114E+0001  9.16628658909075892114E+0001  8.89613151887314612676E+0000  9.86193487962081381457E+0001  7.34759603840296407173E-0005  7.34759603840296407173E-0005  7.34759603840296407173E-0005  7.34896778153216167641E-0005  7.34073808259639245852E-0005
 1.35616438356164383562E+0001  1.29662345209182693517E+0002  1.29662345209182693517E+0002  1.29662345209182693517E+0002  4.69035916389566239562E+0001  1.26231242734682228571E+0002  7.34844380278937249475E-0005  7.34844380278937249475E-0005  7.34844380278937249475E-0005  7.34981572480897610048E-0005  7.34158499036916763636E-0005
 1.35890410958904109592E+0001  1.67674751037590279337E+0002  1.67674751037590279337E+0002  1.67674751037590279337E+0002  8.49814033418319666191E+0001  1.53628747759143164969E+0002  7.34897259569794949558E-0005  7.34897259569794949558E-0005  7.34897259569794949558E-0005  7.35034462918736864628E-0005  7.34211325025250504208E-0005
 1.36164383561643835613E+0001  2.05573313363456396302E+0002  2.05573313363456396302E+0002  2.05573313363456396302E+0002  1.22901644178435090232E+0002  1.80965035609083335813E+0002  7.34843231996545207427E-0005  7.34843231996545207427E-0005  7.34843231996545207427E-0005  7.34980423094604228986E-0005  7.34157361395965234341E-0005
 1.36438356164383561642E+0001  2.43204894261410448017E+0002  2.43204894261410448017E+0002  2.43204894261410448017E+0002  1.60914740247487635771E+0002  2.07074253705312423104E+0002  7.34747233982862205079E-0005  7.34747233982862205079E-0005  7.34747233982862205079E-0005  7.34884403670222653577E-0005  7.34061473079243511977E-0005
 1.36712328767123287672E+0001  2.80485405754600407413E+0002  2.80485405754600407413E+0002  2.80485405754600407413E+0002  1.98895625362751072948E+0002  2.31831286100243304446E+0002  7.34550536571005535425E-0005  7.34550536571005535425E-0005  7.34550536571005535425E-0005  7.34687662958664279308E-0005  7.33864994192757721451E-0005
 1.36986301369863013701E+0001  3.17374225924298427132E+0002  3.17374225924298427132E+0002  3.17374225924298427132E+0002  2.36335699376245857342E+0002  2.56390423871163445346E+0002  7.34406858450442985710E-0005  7.34406858450442985710E-0005  7.34406858450442985710E-0005  7.34543953268740002233E-0005  7.33721475074427544930E-0005
 1.37260273972602739722E+0001  3.53895573083918540958E+0002  3.53895573083918540958E+0002  3.53895573083918540958E+0002  2.73405798676046800338E+0002  2.80480544278442067291E+0002  7.34257281328156660136E-0005  7.34257281328156660136E-0005  7.34257281328156660136E-0005  7.34394343227110534127E-0005  7.33572064101175001188E-0005
 1.37534246575342465752E+0001  3.01008566995715894643E+0001  3.01008566995715894643E+0001  3.01008566995715894643E+0001  3.10564372484145727188E+0002  3.02824096657187696008E+0002  7.34247892378579649905E-0005  7.34247892378579649905E-0005  7.34247892378579649905E-0005  7.34384951792587024997E-0005  7.33562690187983960937E-0005
 1.37808219178082191781E+0001  6.61362903782579170039E+0001  6.61362903782579170039E+0001  6.61362903782579170039E+0001  3.47922538639163375973E+0002  3.23361708626573738146E+0002  7.34295679962229930863E-0005  7.34295679962229930863E-0005  7.34295679962229930863E-0005  7.34432749431710913521E-0005  7.33610429767260073148E-0005
 1.38082191780821917811E+0001  1.02185722413152989603E+0002  1.02185722413152989603E+0002  1.02185722413152989603E+0002  2.49758478572438653662E+0001  3.44550104475359539213E+0002  7.34418713766772328509E-0005  7.34418713766772328509E-0005  7.34418713766772328509E-0005  7.34555809698333459209E-0005  7.33733333683978444689E-0005
 1.38356164383561643831E+0001  1.38263202454600095656E+0002  1.38263202454600095656E+0002  1.38263202454600095656E+0002  6.19382938827045605792E+0001  6.13918168652477525774E+0000  7.34485631930292068031E-0005  7.34485631930292068031E-0005  7.34485631930292068031E-0005  7.34622741787044784834E-0005  7.33800186353947604871E-0005
 1.38630136986301369861E+0001  1.74368886787961992993E+0002  1.74368886787961992993E+0002  1.74368886787961992993E+0002  9.91606134373652837594E+0001  2.70668721689282414985E+0001  7.34541619675967112645E-0005  7.34541619675967112645E-0005  7.34541619675967112645E-0005  7.34678741047828971048E-0005  7.33856120799360953511E-0005
 1.38904109589041095891E+0001  2.10478989942260288182E+0002  2.10478989942260288182E+0002  2.10478989942260288182E+0002  1.36215178813259265161E+0002  4.85711743994445990964E+0001  7.34521881701833488963E-0005  7.34521881701833488963E-0005  7.34521881701833488963E-0005  7.34658998145857984591E-0005  7.33836411169917623732E-0005
 1.39178082191780821920E+0001  2.46593908860249283188E+0002  2.46593908860249283188E+0002  2.46593908860249283188E+0002  1.72838418908079957254E+0002  7.15788707687779590730E+0001  7.34467817597980339587E-0005  7.34467817597980339587E-0005  7.34467817597980339587E-0005  7.34604921564803534106E-0005  7.33782413476588372600E-0005
 1.39452054794520547941E+0001  2.82709992543508185858E+0002  2.82709992543508185858E+0002  2.82709992543508185858E+0002  2.09396663049194250758E+0002  9.50505471015722443601E+0001  7.34360378601028738492E-0005  7.34360378601028738492E-0005  7.34360378601028738492E-0005  7.34497458328828925775E-0005  7.33675100342744151661E-0005
 1.39726027397260273970E+0001  3.18812243898390284574E+0002  3.18812243898390284574E+0002  3.18812243898390284574E+0002  2.45996333554072738325E+0002  1.19044814619779931682E+0002  7.34262444025753085062E-0005  7.34262444025753085062E-0005  7.34262444025753085062E-0005  7.34399501603280394051E-0005  7.33577281119169171589E-0005
 1.40000000000000000000E+0001  3.54902571297222195923E+0002  3.54902571297222195923E+0002  3.54902571297222195923E+0002  2.82356209269982261906E+0002  1.44816806864328559104E+0002  7.34202277252321308711E-0005  7.34202277252321308711E-0005  7.34202277252321308711E-0005  7.34339321180454558055E-0005  7.33517185672109593233E-0005
 1.40273972602739726030E+0001  3.09992425630864800751E+0001  3.09992425630864800751E+0001  3.09992425630864800751E+0001  3.18440894342542585721E+0002  1.67907362361817123708E+0002  7.34218378381738688469E-0005  7.34218378381738688469E-0005  7.34218378381738688469E-0005  7.34355425414820594791E-0005  7.33533273740757717791E-0005
 1.40547945205479452059E+0001  6.70933465869091257075E+0001  6.70933465869091257075E+0001  6.70933465869091257075E+0001  3.54671333805256074195E+0002  1.93518353777811915009E+0002  7.34315875881333013662E-0005  7.34315875881333013662E-0005  7.34315875881333013662E-0005  7.34452943643168826811E-0005  7.33630670952495721272E-0005
 1.40821917808219178080E+0001  1.03247012526387910568E+0002  1.03247012526387910568E+0002  1.03247012526387910568E+0002  3.13774563059579844372E+0001  2.17884349811637459252E+0002  7.34440580886375717962E-0005  7.34440580886375717962E-0005  7.34440580886375717962E-0005  7.34577675565731339343E-0005  7.33755243252046111726E-0005
 1.41095890410958904109E+0001  1.39543104398445317910E+0002  1.39543104398445317910E+0002  1.39543104398445317910E+0002  6.81174710237034030172E+0001  2.42455855759865303342E+0002  7.34571798736568375516E-0005  7.34571798736568375516E-0005  7.34571798736568375516E-0005  7.34708921935715793246E-0005  7.33886319324180323380E-0005
 1.41369863013698630139E+0001  1.76023586211734800508E+0002  1.76023586211734800508E+0002  1.76023586211734800508E+0002  1.04914272228648545793E+0002  2.67808972732951372897E+0002  7.34627296030414474624E-0005  7.34627296030414474624E-0005  7.34627296030414474624E-0005  7.34764430959251263601E-0005  7.33941760319000403426E-0005
 1.41643835616438356169E+0001  2.12733439206717787784E+0002  2.12733439206717787784E+0002  2.12733439206717787784E+0002  1.42179360903692488416E+0002  2.92559624255770399204E+0002  7.34667882209483763432E-0005  7.34667882209483763432E-0005  7.34667882209483763432E-0005  7.34805025522826464171E-0005  7.33982307458495362549E-0005
 1.41917808219178082189E+0001  2.49744249698734465046E+0002  2.49744249698734465046E+0002  2.49744249698734465046E+0002  1.79826122869254252434E+0002  3.17450070054353830129E+0002  7.34630126087382049939E-0005  7.34630126087382049939E-0005  7.34630126087382049939E-0005  7.34767260777947227304E-0005  7.33944596708706853224E-0005
 1.42191780821917808219E+0001  2.87065382314520847140E+0002  2.87065382314520847140E+0002  2.87065382314520847140E+0002  2.17514721558163377654E+0002  3.43677063957374332559E+0002  7.34599291089427421268E-0005  7.34599291089427421268E-0005  7.34599291089427421268E-0005  7.34736418631016008858E-0005  7.33913799942802746109E-0005
 1.42465753424657534248E+0001  3.24645783995097255481E+0002  3.24645783995097255481E+0002  3.24645783995097255481E+0002  2.55471970064097836872E+0002  1.01100098274855083489E+0001  7.34545738581426541103E-0005  7.34545738581426541103E-0005  7.34545738581426541103E-0005  7.34682853785672601229E-0005  7.33860312971879034150E-0005
 1.42739726027397260278E+0001  2.36059589973360132867E+0000  2.36059589973360132867E+0000  2.36059589973360132867E+0000  2.93818173064628084229E+0002  3.59718348040781472526E+0001  7.34576623988873980562E-0005  7.34576623988873980562E-0005  7.34576623988873980562E-0005  7.34713744946620785455E-0005  7.33891175566387366533E-0005
 1.43013698630136986299E+0001  4.00977111832193887052E+0001  4.00977111832193887052E+0001  4.00977111832193887052E+0001  3.32106435754079926503E+0002  6.22864975926309506933E+0001  7.34616022250289041464E-0005  7.34616022250289041464E-0005  7.34616022250289041464E-0005  7.34753150865302779137E-0005  7.33930541230111432563E-0005
 1.43287671232876712328E+0001  7.78691536306770476991E+0001  7.78691536306770476991E+0001  7.78691536306770476991E+0001  1.00678062275302903795E+0001  8.97407222281189493190E+0001  7.34730201075416185880E-0005  7.34730201075416185880E-0005  7.34730201075416185880E-0005  7.34867353627035908877E-0005  7.34044606390947163795E-0005
 1.43561643835616438358E+0001  1.15658285920274940699E+0002  1.15658285920274940699E+0002  1.15658285920274940699E+0002  4.79378133821506113299E+0001  1.17444366318856546351E+0002  7.34786921444431294893E-0005  7.34786921444431294893E-0005  7.34786921444431294893E-0005  7.34924084979805523847E-0005  7.34101280282804542558E-0005
 1.43835616438356164387E+0001  1.53453176492725128277E+0002  1.53453176492725128277E+0002  1.53453176492725128277E+0002  8.59555785765066786425E+0001  1.44716486417772226547E+0002  7.34851967431573808125E-0005  7.34851967431573808125E-0005  7.34851967431573808125E-0005  7.34989143860699187243E-0005  7.34166269698991316024E-0005
 1.44109589041095890408E+0001  1.91227530080458951331E+0002  1.91227530080458951331E+0002  1.91227530080458951331E+0002  1.23771033226572517619E+0002  1.72472275649155251151E+0002  7.34834791167713366439E-0005  7.34834791167713366439E-0005  7.34834791167713366439E-0005  7.34971962758465103124E-0005  7.34149124146903126497E-0005
 1.44383561643835616438E+0001  2.28967104350660648426E+0002  2.28967104350660648426E+0002  2.28967104350660648426E+0002  1.61263249179793430862E+0002  2.00791201569168856089E+0002  7.34792328951871414698E-0005  7.34792328951871414698E-0005  7.34792328951871414698E-0005  7.34929489973800648847E-0005  7.34106722536562041497E-0005
 1.44657534246575342467E+0001  2.66671181224827384987E+0002  2.66671181224827384987E+0002  2.66671181224827384987E+0002  1.98836700163586782231E+0002  2.28729059745865509173E+0002  7.34718422562288693397E-0005  7.34718422562288693397E-0005  7.34718422562288693397E-0005  7.34855566118297862798E-0005  7.34032911411738841862E-0005
 1.44931506849315068497E+0001  3.04334997957032876770E+0002  3.04334997957032876770E+0002  3.04334997957032876770E+0002  2.36482040816766287156E+0002  2.56303385421301711561E+0002  7.34622168745349508449E-0005  7.34622168745349508449E-0005  7.34622168745349508449E-0005  7.34759290143869201003E-0005  7.33936775186739240731E-0005
 1.45205479452054794518E+0001  3.41973708096822648472E+0002  3.41973708096822648472E+0002  3.41973708096822648472E+0002  2.73884808159147557699E+0002  2.84293990242102385585E+0002  7.34580975489044085078E-0005  7.34580975489044085078E-0005  7.34580975489044085078E-0005  7.34718086965578587057E-0005  7.33895637093081903724E-0005
 1.45479452054794520547E+0001  1.96306787368217052145E+0001  1.96306787368217052145E+0001  1.96306787368217052145E+0001  3.11293118760573725351E+0002  3.12218633254777163610E+0002  7.34569691307916158508E-0005  7.34569691307916158508E-0005  7.34569691307916158508E-0005  7.34706799537375025448E-0005  7.33884373844807514111E-0005
 1.45753424657534246577E+0001  5.73159482201896579752E+0001  5.73159482201896579752E+0001  5.73159482201896579752E+0001  3.49011134395937535208E+0002  3.39296204122857027630E+0002  7.34642970164141818551E-0005  7.34642970164141818551E-0005  7.34642970164141818551E-0005  7.34780093527547273208E-0005  7.33957582258315855712E-0005
 1.46027397260273972606E+0001  9.50060651218986346941E+0001  9.50060651218986346941E+0001  9.50060651218986346941E+0001  2.70459731024729475388E+0001  5.49361195444634667741E+0000  7.34704137882945081910E-0005  7.34704137882945081910E-0005  7.34704137882945081910E-0005  7.34841274083852195806E-0005  7.34018688928234934988E-0005
 1.46301369863013698627E+0001  1.32644511374831267442E+0002  1.32644511374831267442E+0002  1.32644511374831267442E+0002  6.49942080976468189377E+0001  3.15889186959816807877E+0001  7.34778614997465857541E-0005  7.34778614997465857541E-0005  7.34778614997465857541E-0005  7.34915767192563965425E-0005  7.34093087718121273923E-0005
 1.46575342465753424657E+0001  1.70144756378740335132E+0002  1.70144756378740335132E+0002  1.70144756378740335132E+0002  1.02841687730751634590E+0002  5.73919436512518209362E+0001  7.34762229443644889473E-0005  7.34762229443644889473E-0005  7.34762229443644889473E-0005  7.34899377437252370498E-0005  7.34076726906461043769E-0005
 1.46849315068493150686E+0001  2.07430623460832273958E+0002  2.07430623460832273958E+0002  2.07430623460832273958E+0002  1.40784309669390110348E+0002  8.20436942567060008002E+0001  7.34729828534892864999E-0005  7.34729828534892864999E-0005  7.34729828534892864999E-0005  7.34866968837363149794E-0005  7.34044368136361571325E-0005
 1.47123287671232876716E+0001  2.44432028117784258175E+0002  2.44432028117784258175E+0002  2.44432028117784258175E+0002  1.78522181183262705489E+0002  1.05985749432298965486E+0002  7.34597351013291446103E-0005  7.34597351013291446103E-0005  7.34597351013291446103E-0005  7.34734462077999396806E-0005  7.33912038616157328706E-0005
 1.47397260273972602737E+0001  2.81126852519369657357E+0002  2.81126852519369657357E+0002  2.81126852519369657357E+0002  2.15824550987188193765E+0002  1.29874123092055920856E+0002  7.34470587146271063416E-0005  7.34470587146271063416E-0005  7.34470587146271063416E-0005  7.34607670032803198254E-0005  7.33785418603008378228E-0005
 1.47671232876712328766E+0001  3.17585489205090506781E+0002  3.17585489205090506781E+0002  3.17585489205090506781E+0002  2.53093572388851140456E+0002  1.52817531522808128949E+0002  7.34325745376535039189E-0005  7.34325745376535039189E-0005  7.34325745376535039189E-0005  7.34462795784792112389E-0005  7.33640744323813502527E-0005
 1.47945205479452054796E+0001  3.53956585836326801442E+0002  3.53956585836326801442E+0002  3.53956585836326801442E+0002  2.90508626493666029772E+0002  1.74755569824747623200E+0002  7.34297243511363109064E-0005  7.34297243511363109064E-0005  7.34297243511363109064E-0005  7.34434286631106560073E-0005  7.33612285294253274721E-0005
 1.48219178082191780825E+0001  3.03165623724095192430E+0001  3.03165623724095192430E+0001  3.03165623724095192430E+0001  3.27761138281534305905E+0002  1.97010897881982883231E+0002  7.34291255324285225598E-0005  7.34291255324285225598E-0005  7.34291255324285225598E-0005  7.34428296055170964526E-0005  7.33606315541841551255E-0005
 1.48493150684931506846E+0001  6.67002947807514745132E+0001  6.67002947807514745132E+0001  6.67002947807514745132E+0001  4.81164507313000694389E+0000  2.20088469963420895345E+0002  7.34382491228272404808E-0005  7.34382491228272404808E-0005  7.34382491228272404808E-0005  7.34519550698502250475E-0005  7.33697464846428650472E-0005
 1.48767123287671232876E+0001  1.03107164956657796406E+0002  1.03107164956657796406E+0002  1.03107164956657796406E+0002  4.18858464201060877001E+0001  2.43235874720064199322E+0002  7.34468083257274598004E-0005  7.34468083257274598004E-0005  7.34468083257274598004E-0005  7.34605159873474148815E-0005  7.33782980418540839661E-0005
 1.49041095890410958905E+0001  1.39540777925280360242E+0002  1.39540777925280360242E+0002  1.39540777925280360242E+0002  7.90282063490003598566E+0001  2.66187859237221791320E+0002  7.34564483530401269955E-0005  7.34564483530401269955E-0005  7.34564483530401269955E-0005  7.34701579818906013803E-0005  7.33879290616475069058E-0005
 1.49315068493150684935E+0001  1.75997912058614250086E+0002  1.75997912058614250086E+0002  1.75997912058614250086E+0002  1.15992693009843344555E+0002  2.90252955591843659844E+0002  7.34614117793902353584E-0005  7.34614117793902353584E-0005  7.34614117793902353584E-0005  7.34751223913620790881E-0005  7.33928881780722060315E-0005
 1.49589041095890410956E+0001  2.12468676183037751992E+0002  2.12468676183037751992E+0002  2.12468676183037751992E+0002  1.52786375744196130141E+0002  3.15233292987787627276E+0002  7.34600931997597362513E-0005  7.34600931997597362513E-0005  7.34600931997597362513E-0005  7.34738033982131735668E-0005  7.33915724194076282239E-0005
 1.49863013698630136985E+0001  2.48942071684430880338E+0002  2.48942071684430880338E+0002  2.48942071684430880338E+0002  1.89686653933842985578E+0002  3.40314312577022799633E+0002  7.34538503726986951864E-0005  7.34538503726986951864E-0005  7.34538503726986951864E-0005  7.34675590817831845495E-0005  7.33853377949350522619E-0005
 1.50136986301369863015E+0001  2.85406358470800947696E+0002  2.85406358470800947696E+0002  2.85406358470800947696E+0002  2.26617278856984179239E+0002  6.42680051570344093755E+0000  7.34424075177746206700E-0005  7.34424075177746206700E-0005  7.34424075177746206700E-0005  7.34561136479018896853E-0005  7.33739083150359264776E-0005
 1.50410958904109589044E+0001  3.21854441872601297198E+0002  3.21854441872601297198E+0002  3.21854441872601297198E+0002  2.63302909456027706081E+0002  3.54291945088480266131E+0001  7.34328440029238379184E-0005  7.34328440029238379184E-0005  7.34328440029238379184E-0005  7.34465479752219711282E-0005  7.33643560064891484222E-0005
 1.50684931506849315065E+0001  3.58303856185936358075E+0002  3.58303856185936358075E+0002  3.58303856185936358075E+0002  3.00055067517740931160E+0002  7.91346478789283589994E+0001  7.34251116997658269066E-0005  7.34251116997658269066E-0005  7.34251116997658269066E-0005  7.34388139216426084121E-0005  7.33566328281494778809E-0005
 1.50958904109589041095E+0001  3.47303327254320763039E+0001  3.47303327254320763039E+0001  3.47303327254320763039E+0001  3.37053221343285363876E+0002  4.99488142418052262772E+0001  7.34295673323992685704E-0005  7.34295673323992685704E-0005  7.34295673323992685704E-0005  7.34432704624864235710E-0005  7.33610843076798058926E-0005
 1.51232876712328767124E+0001  7.11545210503439130162E+0001  7.11545210503439130162E+0001  7.11545210503439130162E+0001  1.40236655132783425998E+0001  9.31886823256535953702E+0001  7.34390595316081822163E-0005  7.34390595316081822163E-0005  7.34390595316081822163E-0005  7.34527646893691538265E-0005  7.33705666386346591438E-0005
 1.51506849315068493154E+0001  1.07704782470694889349E+0002  1.07704782470694889349E+0002  1.07704782470694889349E+0002  5.10049890756533216146E+0001  1.22230143039714408575E+0002  7.34543389958255875718E-0005  7.34543389958255875718E-0005  7.34543389958255875718E-0005  7.34680474620697849097E-0005  7.33858297300560447555E-0005
 1.51780821917808219175E+0001  1.44355269660221518221E+0002  1.44355269660221518221E+0002  1.44355269660221518221E+0002  8.80945111285102372550E+0001  1.49163889014300619126E+0002  7.34629942202969104517E-0005  7.34629942202969104517E-0005  7.34629942202969104517E-0005  7.34767045039970367864E-0005  7.33944763046656266681E-0005
 1.52054794520547945204E+0001  1.81208391230579175274E+0002  1.81208391230579175274E+0002  1.81208391230579175274E+0002  1.25499627145249606622E+0002  1.75156580663846877494E+0002  7.34715809348558257284E-0005  7.34715809348558257284E-0005  7.34715809348558257284E-0005  7.34852930213723789162E-0005  7.34030544415003758669E-0005
 1.52328767123287671234E+0001  2.18239116628553824193E+0002  2.18239116628553824193E+0002  2.18239116628553824193E+0002  1.63044750188877827238E+0002  2.01227669591535462970E+0002  7.34695378338157991637E-0005  7.34695378338157991637E-0005  7.34695378338157991637E-0005  7.34832494344839714316E-0005  7.34010140072047305610E-0005
 1.52602739726027397263E+0001  2.55407726944226258881E+0002  2.55407726944226258881E+0002  2.55407726944226258881E+0002  2.00542465311011492216E+0002  2.27529363293698693851E+0002  7.34647621813256445593E-0005  7.34647621813256445593E-0005  7.34647621813256445593E-0005  7.34784726560284980933E-0005  7.33962444817777790977E-0005
 1.52876712328767123284E+0001  2.92604917804341552928E+0002  2.92604917804341552928E+0002  2.92604917804341552928E+0002  2.38164545243275968478E+0002  2.53466919846118396847E+0002  7.34517500428295067279E-0005  7.34517500428295067279E-0005  7.34517500428295067279E-0005  7.34654575447770100076E-0005  7.33832479922840677268E-0005
 1.53150684931506849314E+0001  3.29802457829241704779E+0002  3.29802457829241704779E+0002  3.29802457829241704779E+0002  2.75844347673415712846E+0002  2.79496038718507470694E+0002  7.34468619081393527857E-0005  7.34468619081393527857E-0005  7.34468619081393527857E-0005  7.34605682176481410849E-0005  7.33783665695177362293E-0005
 1.53424657534246575343E+0001  7.00875984945145768211E+0000  7.00875984945145768211E+0000  7.00875984945145768211E+0000  3.13260646946225523923E+0002  3.06325512369714036132E+0002  7.34461749054626278244E-0005  7.34461749054626278244E-0005  7.34461749054626278244E-0005  7.34598809398935732217E-0005  7.33776816926268492537E-0005
 1.53698630136986301373E+0001  4.42499159502996797476E+0001  4.42499159502996797476E+0001  4.42499159502996797476E+0001  3.50546432083344955494E+0002  3.33664420812261128729E+0002  7.34538569140181891028E-0005  7.34538569140181891028E-0005  7.34538569140181891028E-0005  7.34675644886660590303E-0005  7.33853568248334631252E-0005
 1.53972602739726027394E+0001  8.15135457022131348498E+0001  8.15135457022131348498E+0001  8.15135457022131348498E+0001  2.78932490681610463137E+0001  8.49429980019551033102E-0001  7.34614774920621828198E-0005  7.34614774920621828198E-0005  7.34614774920621828198E-0005  7.34751865745353827391E-0005  7.33929708030353618894E-0005
 1.54246575342465753423E+0001  1.18789935088607118620E+0002  1.18789935088607118620E+0002  1.18789935088607118620E+0002  6.52410245874216942752E+0001  2.79527119914529502097E+0001  7.34708216458906865573E-0005  7.34708216458906865573E-0005  7.34708216458906865573E-0005  7.34845326493916927619E-0005  7.34023060713132619280E-0005
 1.54520547945205479453E+0001  1.56068934981946623702E+0002  1.56068934981946623702E+0002  1.56068934981946623702E+0002  1.02457111208764436817E+0002  5.52161808542913154843E+0001  7.34742660967086635138E-0005  7.34742660967086635138E-0005  7.34742660967086635138E-0005  7.34879777720299207533E-0005  7.34057476464254790685E-0005
 1.54794520547945205482E+0001  1.93330377843352098716E+0002  1.93330377843352098716E+0002  1.93330377843352098716E+0002  1.39595154115895924318E+0002  8.24260268686756929421E+0001  7.34735807856284226675E-0005  7.34735807856284226675E-0005  7.34735807856284226675E-0005  7.34872922024619142543E-0005  7.34050642805711593806E-0005
 1.55068493150684931503E+0001  2.30554313352275390303E+0002  2.30554313352275390303E+0002  2.30554313352275390303E+0002  1.76884142629861580834E+0002  1.08987737561685424141E+0002  7.34693168330272461794E-0005  7.34693168330272461794E-0005  7.34693168330272461794E-0005  7.34830272177575655287E-0005  7.34008060928685448353E-0005
 1.55342465753424657533E+0001  2.67735986086046881566E+0002  2.67735986086046881566E+0002  2.67735986086046881566E+0002  2.14188505973492360479E+0002  1.35119583124003453209E+0002  7.34596895948960865680E-0005  7.34596895948960865680E-0005  7.34596895948960865680E-0005  7.34733978337328373782E-0005  7.33911898430807188543E-0005
 1.55616438356164383562E+0001  3.04878684392975780298E+0002  3.04878684392975780298E+0002  3.04878684392975780298E+0002  2.51307385587269817739E+0002  1.61520946095537246842E+0002  7.34532535920403991283E-0005  7.34532535920403991283E-0005  7.34532535920403991283E-0005  7.34669603756353496559E-0005  7.33847614141298683075E-0005
 1.55890410958904109592E+0001  3.42045759950489255630E+0002  3.42045759950489255630E+0002  3.42045759950489255630E+0002  2.88674675878161641762E+0002  1.87535884077602441153E+0002  7.34458935534442831746E-0005  7.34458935534442831746E-0005  7.34458935534442831746E-0005  7.34595986694197052562E-0005  7.33774100753394351546E-0005
 1.56164383561643835613E+0001  1.92741933399986167547E+0001  1.92741933399986167547E+0001  1.92741933399986167547E+0001  3.26391970543653838210E+0002  2.12838896280679672562E+0002  7.34497062822439202494E-0005  7.34497062822439202494E-0005  7.34497062822439202494E-0005  7.34634121827663486100E-0005  7.33812191699470318076E-0005
 1.56438356164383561642E+0001  5.65495351064326096865E+0001  5.65495351064326096865E+0001  5.65495351064326096865E+0001  4.11328965570352249066E+0000  2.38141390860080851111E+0002  7.34537038922847336405E-0005  7.34537038922847336405E-0005  7.34537038922847336405E-0005  7.34674106241613127598E-0005  7.33852128733517288872E-0005
 1.56712328767123287672E+0001  9.38540422869765729869E+0001  9.38540422869765729869E+0001  9.38540422869765729869E+0001  4.18432786502354093806E+0001  2.63547102886191928345E+0002  7.34643199082514511210E-0005  7.34643199082514511210E-0005  7.34643199082514511210E-0005  7.34780289170521208032E-0005  7.33958177547475142960E-0005
 1.56986301369863013701E+0001  1.31090315410148997535E+0002  1.31090315410148997535E+0002  1.31090315410148997535E+0002  7.96592896503808028039E+0001  2.88397883851604595218E+0002  7.34682782923960681181E-0005  7.34682782923960681181E-0005  7.34682782923960681181E-0005  7.34819880807150548699E-0005  7.33997727517375091697E-0005
 1.57260273972602739722E+0001  1.68198428981276115468E+0002  1.68198428981276115468E+0002  1.68198428981276115468E+0002  1.17443500394391142021E+0002  3.12505925594862703387E+0002  7.34708394395200299699E-0005  7.34708394395200299699E-0005  7.34708394395200299699E-0005  7.34845496972717930991E-0005  7.34023320916327194605E-0005
 1.57534246575342465752E+0001  2.05157585344195904004E+0002  2.05157585344195904004E+0002  2.05157585344195904004E+0002  1.55081074057410991621E+0002  3.36394292283267235505E+0002  7.34668156366576880471E-0005  7.34668156366576880471E-0005  7.34668156366576880471E-0005  7.34805249506034305523E-0005  7.33983133972267310703E-0005
 1.57808219178082191781E+0001  2.42012027861072665735E+0002  2.42012027861072665735E+0002  2.42012027861072665735E+0002  1.92559325014116349994E+0002  2.55552586187158717107E-0001  7.34618410419225266062E-0005  7.34618410419225266062E-0005  7.34618410419225266062E-0005  7.34755491307278132379E-0005  7.33933457598124458509E-0005
 1.58082191780821917811E+0001  2.78821772057866624550E+0002  2.78821772057866624550E+0002  2.78821772057866624550E+0002  2.30098710470322644725E+0002  2.36594720078070184354E+0001  7.34505985844156230817E-0005  7.34505985844156230817E-0005  7.34505985844156230817E-0005  7.34643040228185321072E-0005  7.33821177245397387288E-0005
 1.58356164383561643831E+0001  3.15601370907588879677E+0002  3.15601370907588879677E+0002  3.15601370907588879677E+0002  2.67651296579567453182E+0002  4.70429370298368319421E+0001  7.34425549880557949035E-0005  7.34425549880557949035E-0005  7.34425549880557949035E-0005  7.34562584975179544831E-0005  7.33740848070378351595E-0005
 1.58630136986301369861E+0001  3.52353885560243223096E+0002  3.52353885560243223096E+0002  3.52353885560243223096E+0002  3.04924910467182093687E+0002  7.13072623383643156778E+0001  7.34363045735461386208E-0005  7.34363045735461386208E-0005  7.34363045735461386208E-0005  7.34500065314639390950E-0005  7.33678432701090203922E-0005
 1.58904109589041095891E+0001  2.91094466416949248268E+0001  2.91094466416949248268E+0001  2.91094466416949248268E+0001  3.42090270139545349931E+0002  9.60522089783783790881E+0001  7.34384606374927579065E-0005  7.34384606374927579065E-0005  7.34384606374927579065E-0005  7.34521628454923452420E-0005  7.33699994078158364221E-0005
 1.59178082191780821920E+0001  6.58763732161503570151E+0001  6.58763732161503570151E+0001  6.58763732161503570151E+0001  1.93442095625315068231E+0001  1.20566681493565572694E+0002  7.34441786388457271523E-0005  7.34441786388457271523E-0005  7.34441786388457271523E-0005  7.34578818841490020471E-0005  7.33757134904962754459E-0005
